word1,word2,score,,,P1,P2,100-3,100-5,100-7,200-3,200-5,200-7,300-3,300-5,300-7,400-3,400-5,400-7,500-3,500-5,500-7,128-3,128-5,128-7,256-3,256-5,256-7,512-3,512-5,512-7
bed,hospital,0.92,,309,بستر,ہسپتال,0.37341145,0.3819165,0.42693907,0.28181767,0.28820235,0.3106395,0.26796532,0.2886382,0.25420254,0.25476858,0.23388056,0.20564242,0.23388062,0.20967776,0.21677089,0.3415442,0.33910948,0.33384034,0.2820195,0.2638523,0.26713574,0.2506635,0.2055455,0.20131525
cheek,tongue,4.52,,310,گال,زبان,-0.08999734,-0.04273402,-0.14028296,0.038824286,-0.07940845,0.013316242,0.010101662,-0.029206457,0.012341805,0.037197948,0.006099549,0.012109018,0.008946706,0.012055499,0.024270942,0.006318674,-0.07883346,-0.022349779,0.016975675,0.026617784,-0.014212567,0.015015347,0.004384066,0.03582028
disc,computer,3.2,,311,ڈسک,کمپیوٹر,0.4738279,0.4143591,0.4584161,0.29008183,0.30026877,0.30794838,0.30338284,0.32744217,0.27732447,0.27730578,0.28041813,0.2995629,0.23470244,0.23271492,0.2686042,0.3961365,0.40104926,0.39796945,0.28545558,0.3297965,0.2707813,0.22370099,0.25330848,0.24633539
curve,angle,3.33,,312,وکر,زاویہ,0.09320415,-0.031032573,-0.003373214,0.050764453,0.06510808,-0.008936784,0.020262972,0.034200832,0.000861485,0.083274424,0.05625086,0.024033474,0.01737568,0.02694184,0.05628911,0.0767498,0.047926936,-0.027835421,0.026835872,0.018752225,0.014884539,0.016181752,0.034080368,0.012193928
grass,moss,5,,313,گھاس,کائی,0.10146926,0.14910208,0.069164194,0.10632464,0.12001055,0.08668052,0.094037384,0.092606544,0.10665742,0.10421815,0.06342438,0.070341714,0.071180575,0.10355995,0.055674087,0.14176376,0.12583354,0.074960425,0.09174013,0.1113601,0.071348794,0.070023,0.05321194,0.0574058
school,law,1.13,,314,اسکول,قانون,-0.04232207,-0.031064123,-0.049094394,-0.12949651,-0.076879166,-0.023886183,-0.08019983,-0.022342842,-0.03932433,-0.05351797,-0.043565296,-0.033308752,-0.047893833,-0.052509565,-0.022395873,-0.10832539,-0.093674675,-0.03636751,-0.11713393,-0.06921206,-0.06254936,-0.04476529,-0.029019766,-0.03825884
foot,head,2.3,,315,فٹ,ہیڈ,0.006495749,-0.059457816,-0.14269012,0.004428241,-0.07751371,-0.047852956,-0.018438537,-0.034869526,-0.014531184,0.02136827,0.001574597,-0.005532314,0.013198025,-0.03914119,-0.00999631,0.01564987,-0.13661015,-0.040013745,-0.030243967,-0.020657998,-0.032962948,0.005779121,0.001628114,0.00374756
mother,guardian,6.5,,316,ماں,سرپرست,0.11797264,0.15880509,0.11512921,0.10371092,0.065797515,0.037752695,0.12014145,0.05389721,0.09479263,0.086702004,0.080594175,0.06957654,0.0674622,0.06845511,0.059523754,0.16694668,0.1124361,0.12529182,0.08961686,0.005280569,0.07960583,0.061349858,0.07074542,0.07527773
alcohol,whiskey,7.27,,318,شراب,شراب,1,1,1,1,1,1,0.99999994,0.99999994,1.0000001,0.99999994,1,1,1,0.99999994,1,1,1,1,1,1,1,1,1,1
mouth,tooth,6.3,,319,منہ,دانت,0.39949295,0.38729814,0.40459117,0.35034123,0.3904193,0.40930885,0.29173577,0.32920662,0.29018196,0.24879403,0.2622375,0.25375634,0.19401214,0.23124088,0.27718094,0.4229566,0.40320456,0.3929166,0.32179973,0.34956753,0.33393133,0.24423635,0.2147704,0.2124319
breakfast,bacon,4.37,,320,ناشتا,بیکن,0.059813853,0.023094771,0.060403056,-0.011177202,0.038011868,0.097480424,0.06428912,0.018431684,0.025728358,0.006233542,0.040346947,0.10326974,0.06094263,0.051136564,0.0673399,-0.058279432,0.06738342,0.063506335,0.043043736,-0.009323509,0.09013778,0.029156737,0.06789498,0.036517847
plate,bowl,5.23,,322,پلیٹ,پیالہ,0.20229249,0.12876096,0.06608609,0.10116435,0.108348966,0.016502589,0.103705004,0.07167164,0.013344136,0.14703509,0.098876454,0.07065937,0.12357387,0.11170458,0.11366693,0.14720835,0.0919595,0.07510168,0.08784625,0.07901149,0.03072799,0.15354641,0.10224895,0.06826404
meat,bacon,5.8,,323,گوشت,بیکن,-0.19016187,-0.17150667,-0.20649487,-0.09696368,-0.02163229,-0.07788263,-0.024806214,-0.055332,-0.020861609,-0.07349169,-0.006236331,-0.005542723,-0.11029277,-0.046926204,0.026976753,-0.13521074,-0.14163688,-0.10185556,-0.040986855,-0.04834145,-0.027510967,-0.06912896,-0.029445343,0.006003075
air,helium,3.63,,324,ایئر,ہیلیم,0.015485738,-0.013706856,-0.07941339,-0.025866872,0.053244393,-0.01914658,0.04775306,0.08127018,-0.013232384,0.022568593,0.017693704,0.07836769,0.054285947,0.07960042,0.04737702,0.060122155,0.001088016,-0.018153686,0.07827248,0.022959651,0.025097668,0.05534839,0.057403475,0.057583243
worker,employer,5.37,,325,کارکن,مالک,0.36342478,0.34700802,0.32291105,0.31334242,0.25316635,0.2610137,0.24315464,0.213093,0.20722874,0.24068873,0.18881464,0.1697326,0.24883305,0.16855429,0.13285045,0.3368887,0.28507578,0.27541775,0.24268305,0.20618467,0.21642232,0.20887335,0.14584997,0.14383635
body,chest,4.45,,326,جسم,سینے,0.55560595,0.5867577,0.55139166,0.3827283,0.43513626,0.40947592,0.41770625,0.38873565,0.39877507,0.3701575,0.35016075,0.34623998,0.3462297,0.3096252,0.31184536,0.49205583,0.49085262,0.51214075,0.42588705,0.41961062,0.40586936,0.335696,0.3375715,0.3385965
son,father,3.82,,327,بیٹا,باپ,0.6012164,0.6341686,0.6545168,0.4692006,0.49759802,0.5341573,0.4082672,0.42540246,0.43415755,0.35923186,0.4050116,0.41724798,0.34956962,0.36577937,0.38455802,0.5834634,0.59341836,0.62072,0.42907783,0.46792737,0.48422223,0.36739635,0.34822533,0.37835228
heart,surgery,1.08,,328,دل,سرجری,0.040805988,0.033141185,-0.034612335,0.0946444,0.06637708,0.058084488,0.032368846,0.03417782,0.030823246,0.061704163,0.043735527,0.011469351,0.05344769,0.072286114,0.01788733,0.05222649,0.017904863,0.025115937,0.036013953,0.037105396,0.03624091,0.07208768,0.034652755,0.038806416
woman,secretary,1.98,,329,عورت,سیکرٹری,-0.13752751,-0.20820343,-0.10218203,-0.08911356,-0.04990304,-0.074567005,-0.04654607,-0.04132245,-0.062461633,-0.08368995,-0.080931686,-0.025597498,-0.09020753,-0.07791693,-0.066191785,-0.12842964,-0.058671705,-0.12517124,-0.0675118,-0.044885278,-0.09444927,-0.078086704,-0.072251655,-0.044142604
beach,island,5.6,,331,ساحل,جزیرہ,0.5428795,0.53899366,0.5834382,0.48027864,0.46054807,0.48894393,0.40775484,0.41721606,0.39445162,0.36711657,0.39214784,0.41962522,0.37589863,0.37535217,0.38848528,0.46982065,0.5079317,0.57713103,0.39075112,0.43459266,0.40558448,0.3378321,0.38692307,0.37584844
story,topic,5,,332,کہانی,موضوع,0.3408879,0.34339365,0.3573588,0.26208293,0.29772004,0.31456822,0.23407291,0.26968226,0.28583604,0.21696611,0.26449072,0.27081272,0.21642189,0.2514852,0.24523444,0.31103706,0.33653623,0.35812527,0.26657376,0.29573643,0.3122561,0.22017899,0.24046096,0.24664198
game,fun,3.42,,333,کھیل,مزہ,0.2650668,0.19553292,0.23222768,0.1875811,0.14855374,0.11397311,0.12098524,0.104739144,0.09252599,0.13304867,0.07369606,0.091162436,0.12936819,0.09628812,0.07985118,0.24511865,0.18590306,0.1617321,0.15475024,0.103246585,0.096322164,0.113146126,0.09374487,0.07801944
weekend,week,4,,334,ہفتہ,ہفتے,0.81637716,0.7959182,0.783903,0.8132924,0.795104,0.78528416,0.8038192,0.7765326,0.7703928,0.787424,0.7720637,0.75334007,0.77795726,0.7576625,0.7427236,0.8122388,0.7988847,0.7773662,0.80337,0.78779304,0.77671665,0.7754041,0.76304185,0.74272233
couple,pair,8.33,,335,جوڑے,جوڑی,0.32572454,0.29176897,0.26427883,0.32261705,0.28629744,0.26696065,0.2989497,0.27199382,0.26914877,0.2964814,0.2604148,0.25775272,0.30556637,0.25493267,0.25798026,0.32044107,0.27292854,0.25855333,0.31436476,0.27995294,0.25497,0.28850055,0.2711821,0.24986333
woman,wife,5.72,,336,عورت,بیوی,0.38282484,0.4216589,0.3923772,0.3847498,0.3390753,0.37079516,0.36780083,0.33759585,0.32597145,0.34998366,0.33761862,0.3477093,0.34946898,0.33887893,0.34184515,0.3765523,0.40401888,0.39104632,0.3563752,0.3347165,0.3380903,0.32360685,0.31840497,0.31637084
sheep,cattle,4.77,,337,بھیڑ,مویشی,0.40651423,0.4670482,0.4202273,0.41278777,0.37237808,0.37300777,0.32670483,0.2950285,0.30745754,0.28192413,0.2821007,0.23498592,0.2594442,0.27929857,0.23126048,0.3802932,0.38301495,0.37617016,0.35786924,0.37034363,0.36976257,0.2744276,0.2735837,0.22497347
purse,bag,8.33,,338,پرس,بیگ,0.09761771,0.15785629,0.093346104,0.16564776,0.19243327,0.15088487,0.17885678,0.22702512,0.15905115,0.1615243,0.19406898,0.20458513,0.17955157,0.18977727,0.18577254,0.19003624,0.10355039,0.15241121,0.12461682,0.1884062,0.20546247,0.1889231,0.16375172,0.18953557
bean,coffee,5.15,,340,بین,کافی,-0.020951854,-0.2685522,-0.14160271,-0.08423583,-0.0603823,0.008732151,-0.0059008,0.000522014,-0.015332977,-0.016697856,-0.029357608,-0.061158102,-0.02584469,-0.014698489,-0.022423612,-0.1832925,-0.2551291,-0.05657801,0.017377282,-0.003406212,-0.02782999,-0.022139914,-0.021338196,-0.020129614
wood,paper,2.88,,341,لکڑی,کاغذ,0.69879,0.7268994,0.73752844,0.61679006,0.65821886,0.634388,0.52185327,0.57307637,0.5645479,0.47334793,0.49825382,0.50079334,0.45096526,0.4468181,0.45538637,0.65929127,0.6676188,0.6950971,0.5882604,0.6088648,0.6121067,0.45004016,0.43831912,0.4752578
top,side,1.9,,342,اوپر,طرف,0.10050018,0.1055017,0.09226469,0.12056526,0.09833943,0.10252738,0.11563462,0.1012111,0.08697638,0.10361251,0.08155165,0.0818229,0.09593079,0.09331844,0.087353714,0.10640639,0.10886319,0.10318543,0.11045152,0.10016132,0.101398304,0.09903432,0.0893805,0.092099644
crime,fraud,5.65,,343,جرم,دھوکہ,0.3140225,0.3360075,0.32472956,0.28347528,0.28295982,0.23867023,0.26279435,0.24840245,0.24184282,0.25029376,0.2376029,0.20203531,0.23404603,0.20838273,0.19437279,0.27330327,0.27660882,0.30772614,0.2935465,0.26567924,0.2436545,0.2282609,0.21804672,0.18930468
pain,harm,5.38,,344,درد,نقصان,0.3276985,0.27208287,0.23174563,0.26827082,0.25338545,0.20523778,0.22519019,0.18176857,0.1897557,0.1960103,0.16875048,0.15189356,0.17504331,0.15970561,0.14255364,0.32339853,0.26172662,0.20324005,0.24374476,0.20636311,0.19396238,0.18876123,0.16651191,0.14329568
lover,companion,5.97,,345,پریمی,ساتھی,0.40602073,0.37679243,0.31319842,0.2960919,0.22846644,0.26163042,0.22440521,0.22456135,0.2723039,0.20732658,0.21137445,0.17468442,0.21405184,0.21334639,0.1672383,0.39285272,0.34264082,0.35193238,0.2750128,0.24426322,0.22821349,0.2343302,0.1935966,0.16370018
evening,dusk,7.78,,346,شام,دوپہر,0.8559651,0.8788092,0.874858,0.7930459,0.80811703,0.7949964,0.72169137,0.7638273,0.753478,0.6880257,0.7006431,0.71940506,0.65873337,0.66393405,0.66229385,0.8473885,0.8539568,0.851219,0.75043213,0.761459,0.7871107,0.6347989,0.66355777,0.6514107
father,daughter,2.62,,347,باپ,بیٹی,0.5396735,0.5247577,0.53439534,0.4160291,0.4320955,0.44169286,0.34968892,0.33728227,0.34868872,0.30909026,0.2943828,0.28553423,0.29119343,0.26923046,0.28824914,0.4845534,0.4914204,0.51923084,0.35473078,0.39535347,0.3999337,0.2871953,0.25964165,0.28254014
wine,liquor,7.85,,348,شراب,شراب,1,1,1,1,1,1,0.99999994,0.99999994,1.0000001,0.99999994,1,1,1,0.99999994,1,1,1,1,1,1,1,1,1,1
cow,goat,2.93,,349,گائے,بکری,0.4136335,0.367938,0.34175056,0.39403215,0.35305598,0.33655164,0.33678433,0.30734688,0.2876339,0.3239882,0.31032997,0.2770284,0.31995356,0.26614273,0.23839417,0.40314642,0.35044667,0.3316869,0.3360955,0.30633092,0.30492163,0.30641204,0.29726928,0.22459874
belief,opinion,7.7,,350,یقین,رائے,0.24491502,0.21971716,0.2875321,0.15112153,0.1693949,0.17542057,0.15809794,0.14165352,0.16325001,0.16402316,0.1149498,0.12031015,0.17220312,0.13043922,0.12163363,0.20942137,0.20997913,0.13223627,0.16447157,0.13100038,0.11813852,0.16820177,0.13873655,0.12726638
reality,illusion,1.42,,351,حقیقت,وہم,0.29204467,0.28519824,0.2895174,0.2463723,0.28016013,0.2749513,0.24499464,0.22757491,0.23287797,0.2101644,0.23045696,0.21680808,0.22773242,0.22543521,0.18694283,0.2723831,0.2943756,0.27618378,0.2527125,0.2660802,0.24162358,0.21229564,0.20998822,0.1851158
pact,agreement,9.02,,352,معاہدہ,معاہدہ,1,1,0.9999999,1,1,1,0.99999994,1,1,1,1,1,1,0.99999994,1,1,1,1,1,1,1,1,1,1
wealth,poverty,1.27,,353,دولت,غربت,0.37078428,0.37661356,0.39308155,0.32622868,0.27447307,0.28296563,0.24642542,0.22094059,0.230262,0.22524774,0.23456787,0.21393807,0.25033084,0.19958071,0.1989624,0.3262875,0.34047455,0.3898913,0.25532442,0.24266604,0.25134426,0.232303,0.227314,0.21908222
accident,emergency,4.93,,354,حادثہ,ایمرجنسی,0.17049341,0.22295497,0.2997945,0.14020649,0.19507934,0.21987896,0.1384003,0.17471313,0.18290162,0.09750705,0.12867275,0.1602064,0.098528355,0.121767744,0.14206885,0.17182943,0.19660383,0.2307621,0.14431033,0.1704615,0.20433885,0.12975772,0.119403794,0.1335985
battle,conquest,7.22,,355,جنگ,فتح,0.13078278,0.14367309,0.12285391,0.11200345,0.08630334,0.09283793,0.09007268,0.089951076,0.069078386,0.09089913,0.076665975,0.051454343,0.09543074,0.07405287,0.06476221,0.10622264,0.16868837,0.14015831,0.14092457,0.09158625,0.046286315,0.11927941,0.09535651,0.047937043
friend,teacher,2.62,,356,دوست,استاد,0.3637596,0.31128696,0.281025,0.31214216,0.3246504,0.28702188,0.3208508,0.27589327,0.24971475,0.2977958,0.2289448,0.21547036,0.27636355,0.2482848,0.20631021,0.37053075,0.2949015,0.27697223,0.33953297,0.27643925,0.24949443,0.23965546,0.21181294,0.20590785
illness,infection,6.9,,357,بیماری,انفیکشن,0.7079662,0.7541471,0.76078415,0.6307487,0.6685244,0.67584944,0.60057753,0.63394105,0.61792946,0.56194884,0.5776269,0.5858593,0.52438045,0.55317354,0.58174115,0.71012866,0.7240268,0.7151963,0.62352407,0.639795,0.6466875,0.54282564,0.5516931,0.5572572
game,trick,2.32,,358,کھیل,چال,0.044004083,0.061960068,0.07456867,0.001214335,0.02461632,0.049752954,0.012998872,0.016335601,0.07597334,0.013678874,0.017349893,0.02782529,0.015876142,0.008097991,0.004931678,0.023241013,0.07366892,0.007621773,0.023059264,0.031566907,0.04370165,0.003157135,0.011927463,0.004102062
brother,son,3.48,,359,بھائی,بیٹا,0.57664114,0.5911653,0.6158518,0.49368292,0.5038667,0.53799784,0.43431935,0.46229005,0.46027923,0.4191119,0.4272149,0.42309082,0.4069657,0.40972978,0.4117063,0.5641218,0.58996046,0.59257567,0.45329517,0.4652144,0.48542932,0.41304117,0.4008988,0.40384954
aunt,nephew,3.1,,360,چاچی,بھتیجے,-0.004076713,-0.06359421,-0.040326696,0.019751651,0.005207361,-0.000348102,-0.021352822,0.018918771,0.024305174,-0.001744042,0.042963266,0.064988606,0.023366204,0.04059016,0.008266244,-0.04110607,-0.046167392,-0.040501185,-0.050570823,0.018144082,0.07433233,0.00835086,0.05611522,0.059038926
worker,mechanic,4.92,,361,کارکن,میکینک,-0.08231216,-0.16072623,-0.09878531,-0.03382028,-0.050120894,-0.09201943,-0.008695432,0.054877143,0.02457072,0.025006242,0.039350484,0.023534987,0.031813126,0.013797619,0.046360955,-0.07317763,-0.08183229,-0.052713737,0.012604696,0.008117773,0.017842075,0.03634216,-0.017461685,-0.001612008
oak,maple,6.03,,363,اوک,میپل,0.30135426,0.23325743,0.23529232,0.20815824,0.12472794,0.14187609,0.20032747,0.17602041,0.15979144,0.15538563,0.13231063,0.10168544,0.14320377,0.14672449,0.07576263,0.23674014,0.19177634,0.20114946,0.17550871,0.17989069,0.16812168,0.14742139,0.13240995,0.11865514
bee,queen,3.27,,364,مکھی,ملکہ,0.04412059,-0.022316802,0.02183992,-0.03698222,-0.022451293,0.07469115,-0.033872455,-0.05739793,-0.03305077,0.002618005,-0.005953284,-0.016378459,-0.03286273,0.03183209,0.007587977,0.113455094,0.04057412,-0.04597421,-0.017493743,0.016105965,-0.025273345,0.007174918,-0.04906273,0.014358705
car,bicycle,3.47,,365,گاڑی,بائیسکل,0.4886688,0.43978024,0.41481653,0.44684264,0.40799463,0.35575435,0.42738065,0.34343538,0.32659492,0.34732243,0.33136693,0.2708256,0.3376484,0.282521,0.28264204,0.4703052,0.41886306,0.36654302,0.4086992,0.36522686,0.36943337,0.34655148,0.28058428,0.30238378
august,month,5.53,,367,اگست,ماہ,0.48579162,0.43273547,0.40750235,0.4593359,0.40640098,0.36851555,0.43969372,0.37493366,0.35412985,0.42777538,0.36479756,0.3464752,0.41325292,0.35114327,0.3331238,0.4760726,0.42990607,0.40018848,0.4520083,0.38919675,0.36103228,0.41049796,0.3640304,0.33248782
army,squad,5.08,,368,فوج,دستہ,0.27498338,0.3091535,0.3470167,0.26014712,0.26821047,0.24222934,0.16564548,0.1982891,0.18911569,0.13498901,0.16250227,0.15814772,0.17448415,0.16035746,0.17141065,0.240567,0.26776853,0.29330733,0.2085258,0.20941941,0.20580964,0.13984914,0.16435853,0.17183188
cloud,weather,4.87,,369,بادل,موسم,0.3881927,0.3729569,0.4082862,0.33700404,0.3338874,0.3019981,0.25691408,0.22923754,0.21813668,0.19774729,0.2171319,0.22118933,0.21459009,0.19462124,0.19489944,0.3477162,0.33959424,0.37347436,0.308052,0.3022223,0.2909045,0.21731406,0.16969743,0.19648498
physician,doctor,8.88,,370,ڈاکٹر,ڈاکٹر,0.99999994,0.99999994,1,1,1,1,1,1,1,1,1,0.99999994,1,1,1,1,1,1,1,1,1,0.99999994,1,1
canyon,valley,6.75,,371,وادی,وادی,1,1,1,1,1,1,1,1,1,1,1.0000001,1,0.99999994,1,0.99999994,1,1,1,1,1,1,1,1,1
river,valley,1.67,,372,دریا,وادی,0.43291384,0.48397684,0.5414775,0.3703759,0.3476199,0.40925822,0.27616432,0.32470745,0.3267936,0.25532907,0.2728335,0.29901853,0.23443204,0.26096195,0.2584826,0.3769233,0.44310102,0.5290911,0.36158568,0.30640835,0.35976055,0.2507138,0.23934893,0.23738082
target,arrow,3.25,,374,ہدف,تیر,0.006844488,-0.005450987,0.06326966,0.020124849,0.064837456,0.061573625,0.047592446,0.058138106,0.000190542,0.053147685,0.033375334,0.02990175,0.055563875,0.004688628,0.025051782,0.07379849,0.05963124,0.030556295,0.026068952,0.012037512,0.053997427,0.045062896,0.010251986,0.03332772
chocolate,pie,2.27,,375,چاکلیٹ,پائی,-0.04352304,0.008484753,-0.01615392,-0.008584225,-0.019028906,-0.02866816,-0.013143323,-0.011374388,-0.009368599,-0.048436992,-0.016854499,-0.015321551,-0.053390082,-0.03265879,-0.04275296,-0.007381845,0.009922475,-0.009140365,-0.038954966,-0.023329498,-0.04597993,-0.023279618,-0.033778694,-0.04082188
circumstance,situation,7.85,,376,حالات,حالات,1,1,1,1,1,1,0.99999994,0.99999994,0.99999994,1,0.99999994,1,1,1,1,1,0.99999994,1,1,1,1,1,1,1
opinion,choice,5.43,,377,رائے,انتخاب,0.11316292,0.123906784,0.13277751,0.11594591,0.14397717,0.14656886,0.1169781,0.11628035,0.119125746,0.081393175,0.10556202,0.100606814,0.08381406,0.09549405,0.09643388,0.096224874,0.14214809,0.115470216,0.11001965,0.13236159,0.13263132,0.07778843,0.09368731,0.0919284
gut,nerve,4.93,,379,گٹ,اعصابی,0.116073124,0.07011234,0.029545743,0.020323148,0.008742188,-0.016439,0.06783581,0.012963184,0.026182663,-0.027656417,-0.04065781,0.003588453,-0.008678438,0.000451431,-0.000526273,0.01806067,0.031171978,0.005718049,0.06638414,0.006286841,0.006503787,0.036339276,-0.018380461,-0.010540679
day,dawn,5.47,,380,دن,صبح,0.45081037,0.47553584,0.4920857,0.38194984,0.39587364,0.40225825,0.3591141,0.36376166,0.35535553,0.3311479,0.32596257,0.34544584,0.32483605,0.32889342,0.31567293,0.42484307,0.44174847,0.45778087,0.36790252,0.3724321,0.36277592,0.32057655,0.3287614,0.31480667
cattle,beef,7.03,,381,مویشی,بیف,0.17074393,0.19862033,0.17559889,0.124072604,0.015072319,0.06567843,0.11854244,0.03075424,0.056725517,0.06343353,0.060374122,-0.021020446,0.063473806,0.01801574,0.019307846,0.11477342,0.16444644,0.20182489,0.08751411,0.06358434,0.09021343,0.040995702,0.023468154,0.023413692
doctor,professor,4.65,,382,ڈاکٹر,پروفیسر,0.8820622,0.86515945,0.8625276,0.80805475,0.8059881,0.807231,0.76845413,0.7753098,0.77277726,0.7398122,0.7314815,0.72445714,0.7156457,0.69729614,0.6959405,0.8542726,0.85635424,0.83698595,0.7894729,0.78126395,0.7889776,0.70953196,0.6986651,0.691476
arm,vein,3.65,,383,بازو,رگ,0.26432836,0.18591782,0.13849199,0.22440664,0.16792427,0.15644185,0.21426532,0.13365644,0.13931896,0.17902783,0.18647572,0.14693935,0.1866193,0.1497337,0.16298015,0.14104432,0.26810747,0.20648779,0.18774383,0.17687897,0.16345534,0.17809993,0.1321324,0.12360584
room,bath,3.33,,384,کمرہ,باتھ,0.2948147,0.20987344,0.23704766,0.23259987,0.19771893,0.2144769,0.27196658,0.27613834,0.24058765,0.23329154,0.20178157,0.2272222,0.21107876,0.21750182,0.21823086,0.23400012,0.21682665,0.24527562,0.32328808,0.28467143,0.2155935,0.1908803,0.22977993,0.23563913
fun,football,1.97,,386,مزہ,فٹبال,-0.13555315,-0.18103634,-0.11421984,-0.106154375,-0.10599183,-0.085062504,-0.0701395,-0.0722701,-0.0695919,-0.058114056,-0.053873196,-0.013890217,-0.042849973,-0.040425196,-0.021099526,-0.11035701,-0.060514595,-0.09790784,-0.06449768,-0.09413144,-0.07388614,-0.03319879,-0.034033086,-0.020955669
